CustomerID,TotalRevenue,TotalOrders,AverageOrderValue,CLV,Segment
13032,1010.18,2,505.09,1010.18,Hibernating
13033,190.55,1,190.55,190.55,Lost Customers
13034,642.77,2,321.385,642.77,Hibernating
13035,921.88,2,460.94,921.88,Hibernating
13037,881.07,3,293.69,881.0699999999999,At Risk
13038,908.46,3,302.82,908.46,At Risk
13040,676.99,2,338.495,676.99,Potential Loyalists
13043,516.42,1,516.42,516.42,Hibernating
13044,560.47,1,560.47,560.47,Hibernating
13045,305.28000000000003,1,305.28000000000003,305.28000000000003,Lost Customers
13046,629.31,2,314.655,629.31,Potential Loyalists
13047,3237.54,10,323.754,3237.54,Champions
13048,1835.91,4,458.9775,1835.91,Champions
13049,656.6800000000001,2,328.34000000000003,656.6800000000001,Hibernating
13050,5836.86,17,343.3447058823529,5836.86,Champions
13052,348.15000000000003,1,348.15000000000003,348.15000000000003,Lost Customers
13055,1214.41,3,404.80333333333334,1214.41,At Risk
13058,271.40000000000003,3,90.46666666666668,271.40000000000003,Potential Loyalists
13059,183.4,1,183.4,183.4,Lost Customers
13060,307.53,1,307.53,307.53,Lost Customers
13061,248.61,1,248.61,248.61,Hibernating
13062,346.98,1,346.98,346.98,Lost Customers
13064,1119.49,4,279.8725,1119.49,Champions
13065,205.86,1,205.86,205.86,Lost Customers
13066,470.8,2,235.4,470.8,Potential Loyalists
13067,115.46000000000001,1,115.46000000000001,115.46000000000001,Lost Customers
13068,344.0,2,172.0,344.0,Potential Loyalists
13069,4436.12,24,184.83833333333334,4436.12,Champions
13070,228.8,1,228.8,228.8,Lost Customers
13072,177.15,1,177.15,177.15,Lost Customers
13075,919.61,1,919.61,919.61,Hibernating
13077,729.27,4,182.3175,729.27,Loyal Customers
13078,12627.94,26,485.69,12627.94,Champions
13079,220.10000000000002,5,44.02,220.10000000000002,Potential Loyalists
13080,58.08,1,58.08,58.08,Lost Customers
13081,28337.38,11,2576.1254545454544,28337.379999999997,Champions
13082,3613.63,9,401.51444444444445,3613.63,Can't Lose Them
13083,303.75,2,151.875,303.75,Potential Loyalists
13085,416.08000000000004,2,208.04000000000002,416.08000000000004,Lost Customers
13089,58825.83,97,606.4518556701031,58825.83,Champions
13090,8910.82,14,636.4871428571429,8910.82,Champions
13091,345.82,1,345.82,345.82,Hibernating
13092,477.83,5,95.566,477.83000000000004,At Risk
13093,7832.47,8,979.05875,7832.47,Can't Lose Them
13094,1927.3200000000002,12,160.61,1927.3200000000002,Champions
13095,74.39999999999999,1,74.39999999999999,74.39999999999999,Hibernating
13097,6010.42,10,601.042,6010.42,Champions
13098,28882.44,28,1031.5157142857142,28882.44,Champions
13099,207.35999999999999,1,207.35999999999999,207.35999999999999,Lost Customers
13101,101.19,1,101.19,101.19,Lost Customers
13102,6424.09,24,267.67041666666665,6424.09,Champions
13103,243.94,1,243.94,243.94,Hibernating
13104,1098.48,6,183.08,1098.48,Champions
13106,76.5,1,76.5,76.5,Lost Customers
13107,1531.6200000000001,4,382.90500000000003,1531.6200000000001,Loyal Customers
13108,350.06,1,350.06,350.06,Lost Customers
13109,786.54,2,393.27,786.54,Hibernating
13110,1488.67,7,212.66714285714286,1488.67,Champions
13113,12245.960000000001,24,510.2483333333334,12245.960000000001,Champions
13115,2294.78,4,573.695,2294.78,Champions
13116,501.14,1,501.14,501.14,Hibernating
13117,984.91,8,123.11375,984.91,Champions
13118,1197.81,5,239.56199999999998,1197.81,Champions
13120,30.599999999999998,1,30.599999999999998,30.599999999999998,Lost Customers
13121,283.73,1,283.73,283.73,Lost Customers
13122,922.39,2,461.195,922.39,Hibernating
13124,3866.33,3,1288.7766666666666,3866.33,At Risk
13126,2099.64,8,262.455,2099.64,Champions
13127,259.17,1,259.17,259.17,Lost Customers
13130,64.0,1,64.0,64.0,Lost Customers
13131,1073.3,3,357.76666666666665,1073.3,Loyal Customers
13132,77.3,1,77.3,77.3,Lost Customers
13133,109.8,2,54.9,109.8,Lost Customers
13134,1793.58,4,448.395,1793.58,Can't Lose Them
13135,3096.0,1,3096.0,3096.0,Hibernating
13136,2607.61,5,521.522,2607.61,Loyal Customers
13137,3650.41,8,456.30125,3650.41,Champions
13138,962.39,6,160.39833333333334,962.3900000000001,Champions
13139,5064.94,7,723.5628571428571,5064.94,Champions
13140,423.72,3,141.24,423.72,At Risk
13141,2388.75,5,477.75,2388.75,Can't Lose Them
13142,307.09,1,307.09,307.09,Hibernating
13144,110.95,1,110.95,110.95,Lost Customers
13145,618.52,4,154.63,618.52,Loyal Customers
13146,228.91,1,228.91,228.91,Hibernating
13147,712.8000000000001,4,178.20000000000002,712.8000000000001,Loyal Customers
13148,3707.12,12,308.9266666666667,3707.12,Champions
13149,1676.06,4,419.015,1676.06,Champions
13151,1257.8700000000001,1,1257.8700000000001,1257.8700000000001,Hibernating
13153,486.22,1,486.22,486.22,New Customers
13155,971.76,4,242.94,971.76,Loyal Customers
13157,1741.22,4,435.305,1741.22,Loyal Customers
13158,1201.06,4,300.265,1201.06,Can't Lose Them
13159,1437.85,4,359.4625,1437.85,Champions
13160,91.8,1,91.8,91.8,Hibernating
13161,112.75,1,112.75,112.75,Lost Customers
13162,1688.29,4,422.0725,1688.29,Can't Lose Them
13165,1021.48,2,510.74,1021.48,Hibernating
13166,417.2,1,417.2,417.2,Lost Customers
13167,791.33,4,197.8325,791.33,Loyal Customers
13168,1319.19,4,329.7975,1319.19,Loyal Customers
13169,712.88,2,356.44,712.88,Hibernating
13170,116.00999999999999,1,116.00999999999999,116.00999999999999,Hibernating
13171,468.41,3,156.13666666666668,468.4100000000001,Potential Loyalists
13173,353.65,2,176.825,353.65,Potential Loyalists
13174,2817.03,3,939.0100000000001,2817.03,Loyal Customers
13176,492.84,1,492.84,492.84,Hibernating
13177,282.45,1,282.45,282.45,Hibernating
13178,5725.47,11,520.4972727272727,5725.47,Champions
13182,121.18,1,121.18,121.18,Hibernating
13183,3957.78,9,439.75333333333333,3957.7799999999997,Champions
13184,1701.29,10,170.129,1701.29,Champions
13185,71.4,1,71.4,71.4,Lost Customers
13186,1575.89,3,525.2966666666667,1575.8900000000003,Loyal Customers
13187,236.02,1,236.02,236.02,Lost Customers
13188,114.60000000000001,1,114.60000000000001,114.60000000000001,New Customers
13189,260.68,2,130.34,260.68,Potential Loyalists
13192,911.94,2,455.97,911.94,Hibernating
13193,117.88,1,117.88,117.88,Hibernating
13194,60.7,1,60.7,60.7,Lost Customers
13196,1797.78,4,449.445,1797.78,Champions
13198,3401.2400000000002,6,566.8733333333333,3401.24,Champions
13199,9817.12,38,258.34526315789475,9817.12,Champions
13200,870.09,4,217.5225,870.09,Loyal Customers
13203,869.46,4,217.365,869.46,Loyal Customers
13207,250.26000000000002,2,125.13000000000001,250.26000000000002,Potential Loyalists
13208,1223.9,6,203.98333333333335,1223.9,Loyal Customers
13209,5891.61,8,736.45125,5891.61,Champions
13210,353.48,1,353.48,353.48,Lost Customers
13211,1197.42,3,399.14000000000004,1197.42,Loyal Customers
13212,788.08,3,262.6933333333333,788.0799999999999,Loyal Customers
13213,1520.58,5,304.116,1520.58,Loyal Customers
13216,333.74,1,333.74,333.74,Lost Customers
13217,533.98,3,177.99333333333334,533.98,At Risk
13218,62.63999999999999,1,62.63999999999999,62.63999999999999,Lost Customers
13220,819.2900000000001,4,204.82250000000002,819.2900000000001,At Risk
13221,847.41,2,423.705,847.41,Hibernating
13223,163.20000000000002,2,81.60000000000001,163.20000000000002,Lost Customers
13224,2155.95,2,1077.975,2155.95,Hibernating
13225,6463.84,7,923.4057142857143,6463.84,Champions
13226,108.21000000000001,1,108.21000000000001,108.21000000000001,Lost Customers
13227,257.7,1,257.7,257.7,Lost Customers
13228,358.0,1,358.0,358.0,Lost Customers
13229,160.95,1,160.95,160.95,Lost Customers
13230,2806.97,14,200.49785714285713,2806.97,Champions
13232,1357.6,7,193.94285714285712,1357.6,Champions
13233,605.12,2,302.56,605.12,Hibernating
13235,1031.07,1,1031.07,1031.07,Hibernating
13236,744.85,2,372.425,744.85,Potential Loyalists
13238,700.73,4,175.1825,700.73,Loyal Customers
13239,329.56,1,329.56,329.56,Lost Customers
13240,663.65,4,165.9125,663.65,At Risk
13242,270.40000000000003,3,90.13333333333334,270.40000000000003,At Risk
13243,600.07,1,600.07,600.07,Hibernating
13244,121.74000000000001,1,121.74000000000001,121.74000000000001,Lost Customers
13245,430.5,1,430.5,430.5,Hibernating
13246,1987.3,6,331.21666666666664,1987.2999999999997,Champions
13247,501.12,4,125.28,501.12,Loyal Customers
13248,465.68,2,232.84,465.68,Lost Customers
13249,711.41,3,237.13666666666666,711.41,At Risk
13253,1030.4,2,515.2,1030.4,Hibernating
13255,399.51,2,199.755,399.51,Potential Loyalists
13258,698.58,3,232.86,698.58,Loyal Customers
13259,292.32,1,292.32,292.32,Hibernating
13260,557.62,1,557.62,557.62,Hibernating
13261,944.1,2,472.05,944.1,Hibernating
13262,200.29,1,200.29,200.29,Lost Customers
13263,7454.07,35,212.97342857142857,7454.07,Champions
13265,2107.66,5,421.532,2107.66,Loyal Customers
13266,3834.2599999999998,12,319.52166666666665,3834.2599999999998,Champions
13267,4521.49,19,237.97315789473683,4521.49,Champions
13268,3214.69,11,292.24454545454546,3214.69,Champions
13269,5346.2300000000005,15,356.41533333333336,5346.2300000000005,Champions
13270,590.0,1,590.0,590.0,Hibernating
13271,217.38,1,217.38,217.38,Hibernating
13272,276.56,2,138.28,276.56,Potential Loyalists
13273,138.98,1,138.98,138.98,Lost Customers
13276,590.9300000000001,2,295.46500000000003,590.9300000000001,Hibernating
13277,258.4,4,64.6,258.4,Potential Loyalists
13278,542.73,1,542.73,542.73,Hibernating
13279,137.75,1,137.75,137.75,Lost Customers
13280,814.86,3,271.62,814.86,At Risk
13282,1132.14,3,377.38000000000005,1132.14,Loyal Customers
13283,93.66,2,46.83,93.66,Hibernating
13284,201.19,1,201.19,201.19,Lost Customers
13285,2709.12,4,677.28,2709.12,Champions
13291,361.11,1,361.11,361.11,Lost Customers
13292,578.9399999999999,2,289.46999999999997,578.9399999999999,Hibernating
13294,873.74,2,436.87,873.74,Hibernating
13295,201.20000000000002,1,201.20000000000002,201.20000000000002,Lost Customers
13296,87.4,1,87.4,87.4,Lost Customers
13297,2089.85,4,522.4625,2089.85,Champions
13298,360.0,1,360.0,360.0,New Customers
13299,142.5,1,142.5,142.5,Lost Customers
13300,371.89,1,371.89,371.89,Lost Customers
13301,618.09,4,154.5225,618.09,At Risk
13302,63.75,1,63.75,63.75,Lost Customers
13304,300.42,1,300.42,300.42,Lost Customers
13305,2000.86,10,200.08599999999998,2000.86,Champions
13307,15.0,1,15.0,15.0,Lost Customers
13308,1385.51,3,461.83666666666664,1385.51,Loyal Customers
13309,1456.79,5,291.358,1456.79,Champions
13310,1132.03,3,377.3433333333333,1132.03,Loyal Customers
13311,598.57,2,299.285,598.57,Potential Loyalists
13313,1555.32,5,311.06399999999996,1555.3199999999997,Champions
13314,775.94,3,258.6466666666667,775.94,Loyal Customers
13316,5977.7300000000005,4,1494.4325000000001,5977.7300000000005,Loyal Customers
13317,2273.68,6,378.94666666666666,2273.68,Loyal Customers
13318,640.76,3,213.58666666666667,640.76,Loyal Customers
13319,10845.550000000001,26,417.1365384615385,10845.550000000001,Champions
13320,1548.7,4,387.175,1548.7,Can't Lose Them
13321,567.36,2,283.68,567.36,Hibernating
13322,199.48000000000002,1,199.48000000000002,199.48000000000002,Hibernating
13323,787.85,5,157.57,787.8499999999999,Loyal Customers
13324,7121.95,10,712.1949999999999,7121.949999999999,Loyal Customers
13325,675.3,1,675.3,675.3,Hibernating
13327,3627.77,8,453.47125,3627.77,Loyal Customers
13328,1308.48,1,1308.48,1308.48,Hibernating
13329,789.0,2,394.5,789.0,Potential Loyalists
13330,1140.93,3,380.31,1140.93,At Risk
13332,350.9,1,350.9,350.9,Hibernating
13334,3536.82,3,1178.94,3536.82,At Risk
13336,795.12,1,795.12,795.12,Hibernating
13338,487.02,1,487.02,487.02,Lost Customers
13339,860.12,1,860.12,860.12,Hibernating
13340,10736.48,7,1533.782857142857,10736.48,Loyal Customers
13341,775.85,1,775.85,775.85,Hibernating
13343,353.43,1,353.43,353.43,Lost Customers
13344,2543.72,3,847.9066666666666,2543.72,Loyal Customers
13345,389.5,1,389.5,389.5,Lost Customers
13347,341.36,1,341.36,341.36,Hibernating
13348,233.76,1,233.76,233.76,Hibernating
13349,247.32,1,247.32,247.32,New Customers
13350,979.12,2,489.56,979.12,Potential Loyalists
13351,373.94,1,373.94,373.94,Hibernating
13352,397.97999999999996,1,397.97999999999996,397.97999999999996,Hibernating
13354,743.53,1,743.53,743.53,Hibernating
13355,674.7,1,674.7,674.7,Hibernating
13356,768.24,1,768.24,768.24,Hibernating
13357,609.95,1,609.95,609.95,Hibernating
13358,439.03,1,439.03,439.03,Lost Customers
13359,439.56,1,439.56,439.56,Hibernating
13362,3090.7400000000002,4,772.6850000000001,3090.7400000000002,Champions
13363,992.5,2,496.25,992.5,Potential Loyalists
13364,134.95999999999998,1,134.95999999999998,134.95999999999998,Hibernating
13365,2225.37,2,1112.685,2225.37,Hibernating
13366,56.160000000000004,1,56.160000000000004,56.160000000000004,Hibernating
13368,623.4,2,311.7,623.4,Hibernating
13369,308.28000000000003,1,308.28000000000003,308.28000000000003,Lost Customers
13370,754.87,1,754.87,754.87,Hibernating
13372,378.64,1,378.64,378.64,Lost Customers
13373,3312.25,3,1104.0833333333333,3312.25,Loyal Customers
13375,778.65,1,778.65,778.65,Hibernating
13376,1019.76,3,339.92,1019.76,At Risk
13379,572.56,3,190.85333333333332,572.56,Loyal Customers
13381,3639.31,6,606.5516666666666,3639.3099999999995,Champions
13382,222.99,1,222.99,222.99,Lost Customers
13384,4151.93,7,593.1328571428572,4151.93,Champions
13385,534.57,1,534.57,534.57,Hibernating
13388,677.1,2,338.55,677.1,Hibernating
13389,797.96,3,265.9866666666667,797.96,Loyal Customers
13390,544.08,1,544.08,544.08,Hibernating
13391,59.8,1,59.8,59.8,Lost Customers
13394,2520.02,8,315.0025,2520.02,Champions
13395,307.72,1,307.72,307.72,Lost Customers
13396,1360.99,2,680.495,1360.99,Potential Loyalists
13397,1544.13,5,308.826,1544.13,Can't Lose Them
13398,457.34,1,457.34,457.34,Lost Customers
13402,621.23,2,310.615,621.23,Hibernating
13403,75.0,1,75.0,75.0,Hibernating
13404,252.49,2,126.245,252.49,Potential Loyalists
13405,572.451,3,190.817,572.451,At Risk
13408,28117.04,62,453.5006451612903,28117.04,Champions
13410,1003.06,5,200.612,1003.06,Champions
13411,213.55,1,213.55,213.55,Lost Customers
13414,1390.5,3,463.5,1390.5,At Risk
13416,712.5,2,356.25,712.5,Hibernating
13417,640.83,2,320.415,640.83,Potential Loyalists
13418,6127.43,18,340.4127777777778,6127.43,Champions
13419,221.06,1,221.06,221.06,Hibernating
13420,159.85,2,79.925,159.85,Lost Customers
13421,1851.08,2,925.54,1851.08,Hibernating
13422,2626.3,1,2626.3,2626.3,Hibernating
13425,1624.21,3,541.4033333333333,1624.21,At Risk
13426,3641.32,10,364.132,3641.32,Champions
13427,582.6,3,194.20000000000002,582.6,Loyal Customers
13428,218.47,1,218.47,218.47,New Customers
13429,1006.8,4,251.7,1006.8,Champions
13430,679.45,2,339.725,679.45,Potential Loyalists
13431,1269.1,2,634.55,1269.1,Hibernating
13434,534.24,2,267.12,534.24,Hibernating
13435,3809.8900000000003,7,544.2700000000001,3809.890000000001,Champions
13436,196.89,1,196.89,196.89,New Customers
13437,3408.06,7,486.86571428571426,3408.06,Champions
13439,283.71,1,283.71,283.71,Lost Customers
13441,296.64,1,296.64,296.64,Lost Customers
13447,1129.14,3,376.38000000000005,1129.14,Loyal Customers
13448,3539.37,6,589.895,3539.37,Champions
13449,291.88,1,291.88,291.88,Hibernating
13450,2043.7199999999998,6,340.61999999999995,2043.7199999999998,Champions
13451,2976.15,5,595.23,2976.15,Champions
13452,590.0,2,295.0,590.0,Hibernating
13453,356.97999999999996,2,178.48999999999998,356.97999999999996,Lost Customers
13455,1058.34,2,529.17,1058.34,Potential Loyalists
13456,1766.72,6,294.4533333333333,1766.7199999999998,Champions
13458,9646.57,14,689.0407142857142,9646.57,Champions
13460,183.44,2,91.72,183.44,Potential Loyalists
13461,1445.0,3,481.6666666666667,1445.0,Loyal Customers
13462,151.5,1,151.5,151.5,Lost Customers
13464,674.68,1,674.68,674.68,Hibernating
13466,307.9,1,307.9,307.9,Lost Customers
13467,1083.71,2,541.855,1083.71,Potential Loyalists
13468,5704.97,37,154.1883783783784,5704.97,Champions
13470,165.0,2,82.5,165.0,Lost Customers
13471,2531.58,4,632.895,2531.58,Champions
13473,422.64,2,211.32,422.64,Hibernating
13474,229.59,1,229.59,229.59,Lost Customers
13475,1431.78,4,357.945,1431.78,Can't Lose Them
13476,1238.47,2,619.235,1238.47,Hibernating
13477,1454.58,6,242.42999999999998,1454.58,Loyal Customers
13479,300.95,2,150.475,300.95,Lost Customers
13481,1804.56,5,360.912,1804.56,Loyal Customers
13482,184.64,1,184.64,184.64,Lost Customers
13483,140.34,1,140.34,140.34,Hibernating
13484,313.8,1,313.8,313.8,Lost Customers
13485,454.24,1,454.24,454.24,Lost Customers
13486,1122.41,3,374.1366666666667,1122.41,At Risk
13487,575.4,3,191.79999999999998,575.4,Loyal Customers
13488,8968.31,13,689.87,8968.31,Champions
13489,449.52,4,112.38,449.52,At Risk
13491,1215.82,10,121.582,1215.82,Loyal Customers
13492,1269.84,3,423.28,1269.84,At Risk
13493,618.63,2,309.315,618.63,Hibernating
13494,316.26000000000005,1,316.26000000000005,316.26000000000005,Lost Customers
13495,2044.8700000000001,5,408.97400000000005,2044.8700000000003,Champions
13496,653.33,2,326.665,653.33,Potential Loyalists
13497,348.05,2,174.025,348.05,Lost Customers
13499,1159.11,5,231.82199999999997,1159.11,Champions
13500,1166.77,3,388.92333333333335,1166.77,Loyal Customers
13501,1340.32,1,1340.32,1340.32,Hibernating
13502,292.0,3,97.33333333333333,292.0,Potential Loyalists
13503,216.85,1,216.85,216.85,Hibernating
13504,295.93,1,295.93,295.93,Hibernating
13505,4393.63,4,1098.4075,4393.63,Can't Lose Them
13506,458.52,2,229.26,458.52,Lost Customers
13507,2479.16,4,619.79,2479.16,Champions
13508,110.97,1,110.97,110.97,Lost Customers
13509,979.72,7,139.96,979.72,Champions
13510,1791.56,4,447.89,1791.56,Champions
13512,251.21,1,251.21,251.21,Lost Customers
13513,205.1,1,205.1,205.1,Lost Customers
13514,152.20000000000002,1,152.20000000000002,152.20000000000002,Lost Customers
13515,891.12,4,222.78,891.12,At Risk
13516,1389.41,3,463.1366666666667,1389.41,Loyal Customers
13517,2128.42,3,709.4733333333334,2128.42,Loyal Customers
13518,659.4399999999999,1,659.4399999999999,659.4399999999999,Hibernating
13519,122.75,1,122.75,122.75,Lost Customers
13520,3624.35,6,604.0583333333333,3624.3499999999995,Loyal Customers
13521,1093.65,3,364.55,1093.65,Loyal Customers
13522,125.80000000000001,1,125.80000000000001,125.80000000000001,Hibernating
13523,3964.88,5,792.976,3964.88,Loyal Customers
13524,680.1800000000001,5,136.036,680.1800000000001,Loyal Customers
13525,628.78,2,314.39,628.78,Potential Loyalists
13527,2287.51,7,326.7871428571429,2287.51,Loyal Customers
13529,307.76,2,153.88,307.76,Lost Customers
13531,483.8,2,241.9,483.8,Lost Customers
13532,210.31,1,210.31,210.31,Hibernating
13533,270.79,3,90.26333333333334,270.79,At Risk
13534,5870.08,25,234.8032,5870.08,Champions
13536,3448.29,7,492.61285714285714,3448.29,Champions
13538,1280.85,7,182.97857142857143,1280.85,Loyal Customers
13539,631.34,3,210.4466666666667,631.34,At Risk
13544,291.41,2,145.705,291.41,Hibernating
13546,626.99,3,208.99666666666667,626.99,Loyal Customers
13548,682.41,2,341.205,682.41,Hibernating
13549,918.2,7,131.17142857142858,918.2,Loyal Customers
13551,91.80000000000001,1,91.80000000000001,91.80000000000001,Lost Customers
13552,3740.07,12,311.6725,3740.07,Loyal Customers
13555,4149.28,4,1037.32,4149.28,Can't Lose Them
